Product,SKU,Date,Revenue,CMGR,Period,%Total Revenue,Average Revenue
TOMATO ( CHEMICAL FREE ),461030,2015-04-16,118.2,21.557284548691015,12.0,0.00426903485078609,120.03709832654123
TOP SIDE STEAK (CHEMICAL FREE) - FROZEN,151012,2015-04-16,870.0,17.934940901045636,12.0,0.03142183011999914,120.03709832654123
TURBINADO SUGAR 881G - 881G,281045,2015-04-16,126.0,0.0,11.0,0.004550747810482634,120.03709832654123
UNSWEETENED ALMOND MILK,281046,2015-04-16,910.0,39.15346570354388,12.0,0.0328665119645968,120.03709832654123
UNSWEETENED SOYA MILK ( ORGANIC ) 946ML,281047,2015-04-16,30.0,6.530246375159354,12.0,0.0010835113834482461,120.03709832654123
VANILLA COOKIES (GLUTEN FREE),281098,2015-04-16,120.0,4.753385601472959,11.0,0.0043340455337929846,120.03709832654123
VANILLA CREAM BISCUITS (GLUTEN FREE),281097,2015-04-16,72.0,19.639577571602395,12.0,0.002600427320275791,120.03709832654123
VEAL CUTLETS (CHEMICAL FREE) - FROZEN,151013,2015-04-16,90.0,14.043476220754814,12.0,0.0032505341503447386,120.03709832654123
VEAL LIVER (CHEMICAL FREE) - FROZEN,151015,2015-04-16,444.0,12.559977309885383,12.0,0.016035968475034044,120.03709832654123
VEAL PICATTA (CHEMICAL FREE) - FROZEN,151016,2015-04-16,270.0,15.499800072828851,12.0,0.009751602451034215,120.03709832654123
WATERCRESS,341046,2015-04-16,14.0,13.108252310461266,12.0,0.0005056386456091816,120.03709832654123
WHEAT GERM MIRACLE,171002,2015-04-16,102.0,22.81950083773008,12.0,0.003683938703724037,120.03709832654123
WHITE QUINOA (ORGANIC),281056,2015-04-16,420.0,25.685159735225582,12.0,0.015169159368275446,120.03709832654123
WHOLE CHICKEN 1KG,80005,2015-04-16,84.0,47.795933653788715,11.0,0.003033831873655089,120.03709832654123
WHOLE CHICKEN 1KG - 1KG,80005,2015-04-16,378.0,4.447647797188536,12.0,0.013652243431447901,120.03709832654123
WHOLE MEAL FLOUR,131001,2015-04-16,48.0,12.486934727045472,12.0,0.0017336182135171939,120.03709832654123
WILD RICE ( ORGANIC ) 227G,281051,2015-04-16,170.0,14.751187650417673,11.0,0.006139897839540062,120.03709832654123
WILD RICE CAKES (ORGANIC) - GLUTEN FREE,281109,2015-04-16,84.0,20.368212465425973,12.0,0.003033831873655089,120.03709832654123
YELLOW CARROT ( CHEMICAL FREE ),461032,2015-04-16,154.0,11.724494337948244,12.0,0.005562025101700997,120.03709832654123
YELLOW GRAPEFRUIT,20031,2015-04-16,167.0,10.02482618364937,12.0,0.006031546701195237,120.03709832654123
ZUCCHINI ( CHEMICAL FREE ),461033,2015-04-16,49.5,21.391847460549783,12.0,0.0017877937826896062,120.03709832654123
ZUCCHINI (CHEMICAL FREE),ZUCCHINICHEMICALFREE-1,2015-04-16,65.13999999999997,13.825668229877053,14.0,0.002352664383927291,120.03709832654123
ALL PURPOSE BAKING FLOUR ( GLUTEN FREE ),ALLPURPOSEBAKINGFLOURGLUTENFREE,2015-04-23,180.0,11.63135559835835,14.0,0.006501068300689477,120.03709832654123
ALMOND MEAL FLOUR,281082,2015-04-23,756.0,31.969385190217814,12.0,0.027304486862895803,120.03709832654123
ANIMAL SHAPED BISCUITS ( GLUTEN FREE ),301001,2015-04-23,58.0,10.50315033964666,11.0,0.0020947886746666092,120.03709832654123
APPLE CIDER VINEGAR ( ORGANIC ),281052,2015-04-23,35.0,17.66976479146143,12.0,0.001264096614022954,120.03709832654123
APRICOT JAM (NATURAL),241001,2015-04-23,60.0,7.316063087694524,12.0,0.0021670227668964923,120.03709832654123
ARUGULA(CHEMICAL FREE),501001,2015-04-23,137.5,19.307622804814727,12.0,0.004966093840804461,120.03709832654123
AUBERGENE (ROUMY) - CHEMICAL FREE,461001,2015-04-23,35.0,24.220845441377193,12.0,0.001264096614022954,120.03709832654123
AVOCADOS (IMPORTED),20002,2015-04-23,762.0,17.113453884094355,12.0,0.027521189139585452,120.03709832654123
BABY CHERRY CARROTS,341003,2015-04-23,21.0,0.7303148645426694,11.0,0.0007584579684137723,120.03709832654123
BABY ONIONS,20003,2015-04-23,8.0,2.2019321327377606,12.0,0.0002889363689195323,120.03709832654123
BABY SPINACH,341004,2015-04-23,138.4,13.565631147079827,12.0,0.004998599182307909,120.03709832654123
BABY SPINACH(CHEMICAL FREE),501003,2015-04-23,331.5000000000001,13.283369437400916,12.0,0.011972800787103126,120.03709832654123
BALADY BREAD (WHOLE GRAIN),321001,2015-04-23,40.0,15.155125374078793,12.0,0.0014446818445976615,120.03709832654123
BALADY EGGS ( CHEMICAL FREE ),461002,2015-04-23,902.0,13.395251759587579,12.0,0.03257757559567727,120.03709832654123
BALADY WHOLE CHICKEN(CHEMICAL FREE),501005,2015-04-23,1638.0,15.365763503773433,12.0,0.05915972153627424,120.03709832654123
BANANA BREAD (GLUTEN FREE) - TRACES OF GLUTEN,251002,2015-04-23,25.0,29.826333120883454,11.0,0.0009029261528735384,120.03709832654123
BANANAS (IMPORTED),20005,2015-04-23,105.0,42.71774675051611,11.0,0.0037922898420688616,120.03709832654123
BEDOUIN LAMB LEG ( CHEMICAL FREE ),391002,2015-04-23,237.5,6.052020501245248,11.0,0.008577798452298616,120.03709832654123
BEEF CUBES (CHEMICAL FREE) - FROZEN,151001,2015-04-23,232.0,21.724867317392672,12.0,0.008379154698666437,120.03709832654123
BEEF ESCALOPE (CHEMICAL FREE) - FROZEN,151002,2015-04-23,116.0,13.220431299784853,12.0,0.0041895773493332185,120.03709832654123
BEEF FILLET (CHEMICAL FREE) - FROZEN,151003,2015-04-23,178.8,10.909077843068605,12.0,0.006457727845351547,120.03709832654123
BEEF MINCE - NO FAT (CHEMICAL FREE) - FROZEN,151006,2015-04-23,522.0,12.361999870348207,12.0,0.018853098071999485,120.03709832654123
BEETROOT(CHEMICAL FREE),501006,2015-04-23,22.0,6.706819669001751,12.0,0.0007945750145287139,120.03709832654123
BENCH PRESS OATS WITH APPLE AND CINNAMON ( WITH WHEY PROTEIN ),221001,2015-04-23,696.0,11.745465626778383,12.0,0.02513746409599931,120.03709832654123
BLUE AGAVE SYRUP (RAW) - ORGANIC,281095,2015-04-23,186.0,37.33072394983359,12.0,0.006717770577379126,120.03709832654123
BODY BUTTER WITH WHITE MUSK AND BROWN SUGAR,261002,2015-04-23,90.0,7.131823026615947,12.0,0.0032505341503447386,120.03709832654123
BREAD MIX (HEARTLY WHOLE GRAIN),281073,2015-04-23,156.0,9.871496866384488,11.0,0.00563425919393088,120.03709832654123
BREADSTICKS ( GLUTEN FREE ),301003,2015-04-23,176.0,13.353354314079535,12.0,0.006356600116229711,120.03709832654123
BROCCOLI(CHEMICAL FREE),501007,2015-04-23,99.0,22.450278528994016,12.0,0.0035755875653792125,120.03709832654123
BROWN RICE ( EGYPTIAN ),291003,2015-04-23,120.0,30.619121941009,12.0,0.0043340455337929846,120.03709832654123
BROWN RICE (GLUTEN FREE) - EGYPTIAN,611001,2015-04-23,120.0,0.0,11.0,0.0043340455337929846,120.03709832654123
BROWN RICE CAKES (ORGANIC) - GLUTEN FREE,281110,2015-04-23,294.0,29.38042003096868,12.0,0.010618411557792813,120.03709832654123
BROWN RICE CAKES WITH FLAX AND TAMARI (ORGANC) - GLUTEN FREE,281111,2015-04-23,84.0,27.93946977977402,12.0,0.003033831873655089,120.03709832654123
BROWN RICE PENNE ( AMERICAN ) - GLUTEN FREE - ORGANIC 340G,281008,2015-04-23,360.0,26.875890671176617,12.0,0.013002136601378955,120.03709832654123
BROWN RICE SPAGHETTI ( AMERICAN )  - GLUTEN FREE - ORGANIC 284G,281010,2015-04-23,360.0,10.66819197003217,12.0,0.013002136601378955,120.03709832654123
BROWN SUGAR 750G 750G - 500G,291004,2015-04-23,91.0,7.390926488609817,12.0,0.00328665119645968,120.03709832654123
BRUSSELS SPROUTS,341009,2015-04-23,78.0,11.234645773012675,12.0,0.00281712959696544,120.03709832654123
BUCKWHEAT ( HULLED ) - ORGANIC 454G,281053,2015-04-23,175.0,15.173439776107923,11.0,0.006320483070114769,120.03709832654123
CAMEL MILK (FROZEN),90001,2015-04-23,56.0,32.25430644997649,12.0,0.002022554582436726,120.03709832654123
CARAMEL COOKIES (ANIMAL SHAPED) - GLUTEN FREE,281099,2015-04-23,46.0,35.98938172877042,12.0,0.0016613841212873108,120.03709832654123
CAYENNE PEPPER,431005,2015-04-23,30.8,30.268951310030513,12.0,0.0011124050203401995,120.03709832654123
CELERY(CHEMICAL FREE),501009,2015-04-23,56.00000000000001,8.709898716269503,12.0,0.0020225545824367266,120.03709832654123
CHERRY TOMATO,341051,2015-04-23,56.0,14.259657515542479,11.0,0.002022554582436726,120.03709832654123
CHIA SEEDS (ORGANIC),221002,2015-04-23,882.0,11.732363645991395,12.0,0.03185523467337844,120.03709832654123
CHICKEN BREASTS 1KG - 1KG,80001,2015-04-23,1680.0,5.5807799880191356,12.0,0.060676637473101785,120.03709832654123
CHICKEN DRUMSTICKS,80003,2015-04-23,50.0,11.492242785139162,12.0,0.001805852305747077,120.03709832654123
CHICKEN LIVER,80004,2015-04-23,32.0,13.341868263873756,12.0,0.0011557454756781292,120.03709832654123
CHIVES,341010,2015-04-23,58.800000000000004,12.678633133003437,12.0,0.0021236823115585624,120.03709832654123
CHOCOLATE BISCUTIS (GLUTEN FREE) - TRACES OF GLUTEN,CHOCOLATEBISCUTIS(GLUTEN FREE),2015-04-23,18.0,5.711120672605263,12.0,0.0006501068300689477,120.03709832654123
CIOCCOLINI ( GLUTEN FREE ),301004,2015-04-23,255.0,1.3094154962957516,11.0,0.009209846759310093,120.03709832654123
COCONUT OIL (ORGANIC) - FOR COOKING,101001,2015-04-23,1332.0,16.277386877585243,12.0,0.048107905425102127,120.03709832654123
COLORED BELL PEPPER (CHEMICAL FREE),141003,2015-04-23,180.0,25.03436840037956,12.0,0.006501068300689477,120.03709832654123
CORIANDER(CHEMICAL FREE),501012,2015-04-23,33.0,11.566659923517264,11.0,0.0011918625217930707,120.03709832654123
CUCUMBER ( CHEMICAL FREE ),461006,2015-04-23,196.0,7.510660121624824,12.0,0.0070789410385285415,120.03709832654123
CURLY FRISE LETTUCE,341014,2015-04-23,65.0,13.141271830870682,12.0,0.0023476079974712,120.03709832654123
DATE JAM WITH ALMONDS & CLOVES (NATURAL),241003,2015-04-23,300.0,3.754823579391897,11.0,0.010835113834482461,120.03709832654123
DILL (CHEMICAL FREE),501014,2015-04-23,11.0,15.5132656297871,12.0,0.00039728750726435695,120.03709832654123
DISCO CIOK ( GLUTEN FREE ),DISCCIAK,2015-04-23,77.0,16.331737959079405,21.0,0.0027810125508504987,120.03709832654123
DRIED APPLE ( CHEMICAL FREE ),351001,2015-04-23,140.0,8.259789348082535,11.0,0.005056386456091816,120.03709832654123
DRIED BANANA (CHEMICAL FREE),351003,2015-04-23,128.0,28.234235801338038,12.0,0.004622981902712517,120.03709832654123
DRIED BAY LEAF ( CHEMICAL FREE ),351004,2015-04-23,30.0,13.442926971094948,12.0,0.0010835113834482461,120.03709832654123
DRIED BLUEBERRIES 250G,40003,2015-04-23,256.0,13.187749873556132,12.0,0.009245963805425033,120.03709832654123
DRIED CRANBERRY,281101,2015-04-23,172.0,18.681813029487635,11.0,0.006212131931769945,120.03709832654123
DRIED CRANBERRY 200G,40004,2015-04-23,159.0,14.215949526019745,12.0,0.005742610332275705,120.03709832654123
DRIED DATES ( CHEMICAL FREE ),351006,2015-04-23,45.0,9.86282508235048,11.0,0.0016252670751723693,120.03709832654123
DRIED KIWI (CHEMICAL FREE),351011,2015-04-23,140.0,25.27562755134567,12.0,0.005056386456091816,120.03709832654123
DRIED MANGO (CHEMICAL FREE),351012,2015-04-23,70.0,34.36501799259497,12.0,0.002528193228045908,120.03709832654123
DRIED PEAR ( CHEMICAL FREE ),351014,2015-04-23,20.0,28.295662156519196,11.0,0.0007223409222988308,120.03709832654123
DRIED SOUP MIX (CHEMICAL FREE),351018,2015-04-23,60.0,8.839989226954259,11.0,0.0021670227668964923,120.03709832654123
DRIED STRAWBERRIS ( CHEMICAL FREE ),351019,2015-04-23,200.0,37.078971262765734,12.0,0.007223409222988308,120.03709832654123
DRIED TOMATO (CHEMICAL FREE),351020,2015-04-23,180.0,34.659387194041045,12.0,0.006501068300689477,120.03709832654123
DRIED TURKISH FIGS 250G,40007,2015-04-23,12.0,9.684876903420836,12.0,0.00043340455337929847,120.03709832654123
DUCK(CHEMICAL FREE),501015,2015-04-23,600.0,22.557247218326083,12.0,0.021670227668964922,120.03709832654123
EXTRA VIRGIN SESAME OIL ( ORGANIC ) 473ML,281019,2015-04-23,170.0,16.76312212201012,11.0,0.006139897839540062,120.03709832654123
FACIAL SOAP WITH GOAT MILK,261016,2015-04-23,110.0,9.326244608521828,11.0,0.003972875072643569,120.03709832654123
FLAX OIL,281023,2015-04-23,69.0,27.496921200767964,12.0,0.002492076181930966,120.03709832654123
FLAX SEEDS ( EGYPTIAN ) 250G,291005,2015-04-23,84.0,7.934843806377612,12.0,0.003033831873655089,120.03709832654123
FLOUR & YEAST MIX ( GLUTEN FREE ),301010,2015-04-23,33.0,8.68669042424839,11.0,0.0011918625217930707,120.03709832654123
FRESH GINGER (IMPORTED),20009,2015-04-23,85.0,12.312989239371962,12.0,0.003069948919770031,120.03709832654123
GINGER COOKIES (GLUTEN FREE) - TRACES OF GLUTEN,GINGECAKE(GLUTEN FREE),2015-04-23,20.0,9.418028086145736,13.0,0.0007223409222988308,120.03709832654123
GOJI BERRIES,5060128010010,2015-04-23,64.0,12.205188066457628,13.0,0.0023114909513562583,120.03709832654123
GRANOLA BARS (BLUEBERRY),281094,2015-04-23,108.0,4.753385601472959,11.0,0.0039006409804136864,120.03709832654123
GRANOLA BARS (DARK CHOCOLATE),281091,2015-04-23,216.0,6.504108943996267,11.0,0.007801281960827373,120.03709832654123
GRANOLA WITH FRUITS AND SEEDS  ( GLUTEN FREE ),221004,2015-04-23,468.0,5.733769023647639,12.0,0.01690277758179264,120.03709832654123
GREEN APPLES (FRENCH) - IMPORTED,20010,2015-04-23,64.0,14.108925723613929,12.0,0.0023114909513562583,120.03709832654123
GREEN BEANS (CHEMICAL FREE),141004,2015-04-23,16.0,0.0,11.0,0.0005778727378390646,120.03709832654123
GREEN BEANS (CHEMICAL FREE),141005,2015-04-23,48.0,4.659842372533696,12.0,0.0017336182135171939,120.03709832654123
GREEN BEANS (FRENCH),341017,2015-04-23,19.0,19.267203494171703,11.0,0.0006862238761838892,120.03709832654123
GREEN COFFEE (NATURAL WEIGHT LOSS),40010,2015-04-23,176.0,19.14707439510954,12.0,0.006356600116229711,120.03709832654123
GREEN ICEBERG LETTUCE,341019,2015-04-23,16.200000000000003,9.995365772440067,12.0,0.000585096147062053,120.03709832654123
HAIR CONDITIONER WITH ARGAN OIL,261017,2015-04-23,240.0,13.964634792503317,12.0,0.008668091067585969,120.03709832654123
HAIR SERUM (ANTI-FRIZZ),261017,2015-04-23,120.0,9.587269113524432,12.0,0.0043340455337929846,120.03709832654123
ICEBERG LETTUCE(CHEMICAL FREE),501019,2015-04-23,43.45,13.047680802012064,12.0,0.0015692856536942098,120.03709832654123
ITALIAN BASIL,341020,2015-04-23,63.0,11.96731173112424,12.0,0.002275373905241317,120.03709832654123
KALE,KALEMAK,2015-04-23,140.7,6.756511078974947,14.0,0.005081668388372274,120.03709832654123
KALE (CHEMICAL FREE),501020,2015-04-23,154.70000000000002,20.952089943845785,12.0,0.005587307033981457,120.03709832654123
KIWI,20013,2015-04-23,172.0,22.312035880867786,12.0,0.006212131931769945,120.03709832654123
LIME ( CHEMICAL FREE ),141006,2015-04-23,60.0,1.8769265121506118,12.0,0.0021670227668964923,120.03709832654123
LOLLA ROSSA,341024,2015-04-23,64.0,24.535911015772793,12.0,0.0023114909513562583,120.03709832654123
LOLLA ROSSA LETTUCE(CHEMICAL FREE),501022,2015-04-23,49.13999999999999,6.253587119438175,12.0,0.001774791646088227,120.03709832654123
MANUKA HONEY,281090,2015-04-23,400.0,10.32068422862531,12.0,0.014446818445976615,120.03709832654123
MAPLE SYRUP (ORGANIC),281102,2015-04-23,672.0,33.36146227289403,12.0,0.024270654989240713,120.03709832654123
MEDJOUL DATES,40011,2015-04-23,108.0,14.048565678516578,12.0,0.0039006409804136864,120.03709832654123
MESCLUN,341026,2015-04-23,21.0,17.19704228823804,12.0,0.0007584579684137723,120.03709832654123
MILLET ( ORGANIC ) 454G,281055,2015-04-23,63.0,14.259657515542479,11.0,0.002275373905241317,120.03709832654123
MIXED HERBS,431015,2015-04-23,19.0,18.920711500272102,12.0,0.0006862238761838892,120.03709832654123
MIXED NUTS (HONEYMOON MIX),40012,2015-04-23,59.0,11.566659923517264,11.0,0.002130905720781551,120.03709832654123
MIXED NUTS (TRAIL MIX),40013,2015-04-23,174.0,16.087529396831023,12.0,0.006284366023999828,120.03709832654123
MORINGA POWDER (ORGANIC ),551002,2015-04-23,53.0,5.494414652879209,12.0,0.0019142034440919017,120.03709832654123
MUESLI WITH BRANBERRY AND STRAWBERRIES ( ORGANIC ),221005,2015-04-23,84.0,12.356957180636186,12.0,0.003033831873655089,120.03709832654123
MULTIGRAIN BUNNS (4 SMALL BUNNS),401001,2015-04-23,120.0,10.563379446127419,12.0,0.0043340455337929846,120.03709832654123
MUSHROOM,20015,2015-04-23,51.0,23.688561022676602,12.0,0.0018419693518620184,120.03709832654123
NUTRITIONAL YEAST (GLUTEN FREE),281072,2015-04-23,204.0,17.942420863550957,11.0,0.007367877407448074,120.03709832654123
OATS WITH MACA AND COCOA (ORGANIC) – SUPER FOOD,221013,2015-04-23,340.0,2.9670053490731707,12.0,0.012279795679080123,120.03709832654123
OATS WITH SPIRULINA AND BARLEY GRASS (ORGANIC) – SUPER FOOD,221014,2015-04-23,408.0,4.180066865883347,12.0,0.014735754814896147,120.03709832654123
OLIVE OIL WITH HERBS (EXTRA VIRGIN),241008,2015-04-23,600.0,9.587269113524432,12.0,0.021670227668964922,120.03709832654123
ORANGES,20017,2015-04-23,42.0,10.92068770633665,12.0,0.0015169159368275445,120.03709832654123
OREO - CHOCOLATE VANILLA (GLUTEN FREE),281096,2015-04-23,288.0,14.352983608292025,12.0,0.010401709281103164,120.03709832654123
ORGANIC CRACKERS,201003,2015-04-23,33.0,9.326244608521828,11.0,0.0011918625217930707,120.03709832654123
PAK CHOI,341029,2015-04-23,79.8,11.74856731383953,12.0,0.002882140279972335,120.03709832654123
PARSELY(CHEMICAL FREE),501028,2015-04-23,66.0,13.214358522763291,11.0,0.0023837250435861414,120.03709832654123
PARSELY(CHEMICAL FREE),PARSELYCHEMICALFREE,2015-04-23,11.0,9.511694330206556,14.0,0.00039728750726435695,120.03709832654123
PEARS (AMERICAN) - IMPORTED,20019,2015-04-23,70.2,17.41113993373129,12.0,0.002535416637268896,120.03709832654123
PENNE (GLUTEN FREE ) - DR SCHAR,301016,2015-04-23,75.0,12.997414929534035,12.0,0.0027087784586206152,120.03709832654123
PINK GRAPFRUIT,20020,2015-04-23,136.0,12.004945908310404,12.0,0.00491191827163205,120.03709832654123
PIZZA CRUST,281079,2015-04-23,104.0,29.860574445877663,12.0,0.00375617279595392,120.03709832654123
POLLEN GRAINS,291010,2015-04-23,73.0,20.093695517600274,12.0,0.002636544366390732,120.03709832654123
POTATOES( CHEMICAL FREE),461023,2015-04-23,57.599999999999994,6.264209551604694,12.0,0.0020803418562206325,120.03709832654123
PSYLLIUM HUSK,291011,2015-04-23,188.25,26.26337906573848,12.0,0.0067990339311377445,120.03709832654123
PURE OATS ( GLUTEN FREE ),221015,2015-04-23,690.0,13.294879352060107,12.0,0.02492076181930966,120.03709832654123
PURPLE SUPERBERRY JUICE,361006,2015-04-23,116.0,11.060895936565874,12.0,0.0041895773493332185,120.03709832654123
QUINOA (CHEMICAL FREE) - LOCAL,231001,2015-04-23,192.0,30.471843999963255,12.0,0.0069344728540687755,120.03709832654123
QUINOA - WHITE (BOLIVIA),40028,2015-04-23,72.0,1.841020669577964,11.0,0.002600427320275791,120.03709832654123
QUINOA PASTA (PENNE) - GLUTEN FREE,40023,2015-04-23,264.0,33.3941163049652,12.0,0.009534900174344565,120.03709832654123
RAISINS (CHEMICAL FREE),351024,2015-04-23,40.0,30.788965639603425,11.0,0.0014446818445976615,120.03709832654123
RAW ALMONDS (SHELLED) 250G,40017,2015-04-23,114.0,8.807175018908286,12.0,0.004117343257103335,120.03709832654123
RAW CASHEW 250G,40018,2015-04-23,418.0,9.425750899744223,12.0,0.015096925276045564,120.03709832654123
RAW MILLED LINSEEDS (FLAX SEED MEAL ) - ORGANIC,221016,2015-04-23,80.0,21.76638462566247,12.0,0.002889363689195323,120.03709832654123
RAW PISTACHIO 250G,40020,2015-04-23,60.0,25.091910569287034,12.0,0.0021670227668964923,120.03709832654123
RAW WALNUT (SHELLED) 250G,40021,2015-04-23,48.0,8.415162572381195,12.0,0.0017336182135171939,120.03709832654123
RED APPLES (AMERICAN),20022,2015-04-23,25.2,32.60089552472702,12.0,0.0009101495620965267,120.03709832654123
RED GRAPES (IMPORTED),20023,2015-04-23,250.0,10.638088947364356,12.0,0.009029261528735386,120.03709832654123
RED ICEBERG LETTUCE,341032,2015-04-23,26.0,2.8276983317577997,11.0,0.00093904319898848,120.03709832654123
RED PLUMS (IMPORTED),20025,2015-04-23,125.0,29.4369491827974,12.0,0.004514630764367693,120.03709832654123
RED RADISH(CHEMICAL FREE),501030,2015-04-23,27.5,16.05262038947217,11.0,0.0009932187681608922,120.03709832654123
RED RADISH(CHEMICAL FREE),REDRADISHCHEMICALFREE,2015-04-23,46.199999999999996,11.250509246317186,14.0,0.001668607530510299,120.03709832654123
ROQUETTE,341035,2015-04-23,5.0,9.90898141705754,12.0,0.0001805852305747077,120.03709832654123
RYE BREAD (LOAF),401003,2015-04-23,384.0,11.47490673024838,12.0,0.013868945708137551,120.03709832654123
SALAD FLOWERS,SALADFLOWERSMAK,2015-04-23,88.0,10.408951367381224,14.0,0.0031783000581148556,120.03709832654123
SALMON STEAK,451001,2015-04-23,1550.0,17.023379736986,11.0,0.055981421478159384,120.03709832654123
SALMON STEAK,SALMONSTEAK,2015-04-23,558.0,15.291683531572575,29.0,0.02015331173213738,120.03709832654123
SCANDINAVIAN TWISTED BAGUETTE (TORDU),401004,2015-04-23,39.0,15.31844958953046,12.0,0.00140856479848272,120.03709832654123
